# FIRENZE V6.3
#
# Close Approach output file for integration on 2023-02-08 17:26:13.537507
# Configuration file used: /home/cgregg/codes/PhD_Work/InterstellarMeteoroids/GalacticSimulation/Gaia_DR3_4472832130942575872_110Myr_2000x1Myr.cfg
# Galactic Simulation
# Galactic parameters [M a b] - (Solar masses AU AU):
# Bulge: [14000000000.0, 0.0, 72192682.625] Disk: [79100000000.0, 721926826.25, 51566201.875] Halo: [698000000000.0, 0.0, 4950355380.0]
# Solar parameters [AU, AU/yr]:
# pos = [ 1.50253513e+09 -9.05737086e+08 -1.87942738e+07] vel = [-22.21125568 -42.15195327   0.34297791]
# Galactic Potential: 0 (0-Bailer-Jones 2015, 1-Dybczynski & Berski 2015)
# Integration Method: 2 (0-Euler, 1-RK4, 2-RKF)
# Time-step error tolerance (For RKF): 1e-06
# Initial time-step: 999.9811137685292
# Output every 1000.0 iterations
# heliocentric Distance calculation setting: 3
# 	[0-never, 1 - At the end, 2-When writing to file, 3-Every step]
# Number of initial particles: 2
# Integration lasting for 110000000.0 yrs
# Integrating the following bodies in the Milky Way starting at JD=-36523273294.125
#############################################################################################################
t x y z vx vy vz body jd aprnt_x aprnt_y aprnt_z aprnt_vel_x aprnt_vel_y aprnt_vel_z helio_dist CloseApproachFlag
100018110.9991283 -1718108198.52263 +844529.00578 +5625432.42803 -27.40940 +49.57491 +5.40309 Gaia_DR3_4472832130942575872_debris_-3951008794.125_1071 9031705.875 +35286.78625 -29715.09583 +28760.27535 -29.77470 +1.00488 +3.87440 54362.649 1
100018110.9991283 -1718192357.45935 +927226.26302 +5641715.47477 -27.38816 +49.55582 +5.38213 Gaia_DR3_4472832130942575872_debris_-1389145294.125_273 9031705.875 -48872.15047 +52982.16141 +45043.32208 -29.75346 +0.98579 +3.85345 84997.043 1
100018110.9991283 -1718170030.40264 +885185.75990 +5674531.14822 -27.38231 +49.54488 +5.39038 Gaia_DR3_4472832130942575872_debris_-1389145294.125_889 9031705.875 -26545.09376 +10941.65829 +77858.99554 -29.74761 +0.97485 +3.86170 82984.246 1
100018110.9991283 -1718157299.70802 +971922.21466 +5590234.16100 -27.37896 +49.56745 +5.36918 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1603 9031705.875 -13814.39914 +97678.11305 -6437.99168 -29.74426 +0.99742 +3.84050 98859.998 1
100018110.9991283 -1718095907.55354 +926607.54377 +5576675.55949 -27.36286 +49.55566 +5.36577 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1947 9031705.875 +47577.75535 +52363.44216 -19996.59319 -29.72816 +0.98563 +3.83708 73521.674 1
100018110.9991283 -1718111767.00601 +888166.07809 +5635863.17047 -27.12386 +49.36093 +5.26271 Gaia_DR3_4472832130942575872_debris_-291203794.125_229 9031705.875 +31718.30287 +13921.97649 +39191.01779 -29.48916 +0.79090 +3.73402 52304.952 1
100018110.9991283 -1718182987.97539 +907066.03328 +5602995.92536 -27.21052 +49.38392 +5.22279 Gaia_DR3_4472832130942575872_debris_-291203794.125_888 9031705.875 -39502.66651 +32821.93168 +6323.77268 -29.57582 +0.81389 +3.69410 51746.787 1
100018110.9991283 -1718125149.54247 +853513.84774 +5516364.28012 -27.14014 +49.31878 +5.11757 Gaia_DR3_4472832130942575872_debris_-291203794.125_1378 9031705.875 +18335.76642 -20730.25387 -80307.87256 -29.50545 +0.74875 +3.58888 84942.911 1
100019110.98024206 -1718214472.23762 +912164.74159 +5541081.11550 -27.43255 +49.59592 +5.41500 Gaia_DR3_4472832130942575872_debris_-21152092294.125_1338 9396955.875 -73352.84412 -10648.47241 -57119.67110 -29.79917 +1.02589 +3.88636 93577.169 1
100019110.98024206 -1718142244.36118 +842346.37125 +5632462.05998 -27.42761 +49.59077 +5.43579 Gaia_DR3_4472832130942575872_debris_-13100521294.125_461 9396955.875 -1124.96768 -80466.84274 +34261.27338 -29.79423 +1.02074 +3.90715 87464.354 1
100019110.98024206 -1718129982.21299 +875300.63556 +5643687.64782 -27.42425 +49.59063 +5.42089 Gaia_DR3_4472832130942575872_debris_-11270618794.125_1350 9396955.875 +11137.18051 -47512.57843 +45486.86122 -29.79087 +1.02060 +3.89224 66712.341 1
100019110.98024206 -1718062692.19515 +959066.59499 +5614639.23639 -27.42087 +49.59266 +5.42226 Gaia_DR3_4472832130942575872_debris_-10904638294.125_574 9396955.875 +78427.19835 +36253.38099 +16438.44978 -29.78749 +1.02263 +3.89361 87950.871 1
100019110.98024206 -1718135606.74417 +894102.98038 +5630835.39288 -27.40808 +49.57491 +5.40305 Gaia_DR3_4472832130942575872_debris_-3951008794.125_1071 9396955.875 +5512.64933 -28710.23362 +32634.60628 -29.77470 +1.00488 +3.87440 43814.203 1
100019110.98024206 -1718197411.53180 +934729.70542 +5679921.41062 -27.38099 +49.54488 +5.39034 Gaia_DR3_4472832130942575872_debris_-1389145294.125_889 9396955.875 -56292.13830 +11916.49142 +81720.62402 -29.74761 +0.97485 +3.86170 99945.325 1
100019110.98024206 -1718123269.23983 +976162.27244 +5582041.20505 -27.36154 +49.55566 +5.36573 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1947 9396955.875 +17850.15367 +53349.05844 -16159.58155 -29.72816 +0.98563 +3.83708 58531.035 1
100019110.98024206 -1718138889.69768 +937526.07381 +5641125.75729 -27.12255 +49.36093 +5.26267 Gaia_DR3_4472832130942575872_debris_-291203794.125_229 9396955.875 +2229.69581 +14712.85981 +42924.97069 -29.48916 +0.79090 +3.73402 45431.189 1
100019110.98024206 -1718210197.32556 +956449.01748 +5608218.59432 -27.20921 +49.38392 +5.22275 Gaia_DR3_4472832130942575872_debris_-291203794.125_888 9396955.875 -69077.93206 +33635.80348 +10017.80772 -29.57582 +0.81389 +3.69410 77482.156 1
100019110.98024206 -1718152288.51604 +902831.69477 +5521481.73024 -27.13883 +49.31878 +5.11753 Gaia_DR3_4472832130942575872_debris_-291203794.125_1378 9396955.875 -11169.12254 -19981.51922 -76719.05636 -29.50545 +0.74875 +3.58888 80061.377 1
100020110.96135582 -1718117577.10087 +947774.42292 +5686676.80421 -27.42808 +49.59742 +5.41292 Gaia_DR3_4472832130942575872_debris_-20420131294.125_1218 9762205.875 +21175.05963 -23607.90276 +86947.42435 -29.79601 +1.02739 +3.88432 92550.369 1
100020110.96135582 -1718169670.79603 +891936.20672 +5637897.72921 -27.42629 +49.59077 +5.43575 Gaia_DR3_4472832130942575872_debris_-13100521294.125_461 9762205.875 -30918.63554 -79446.11896 +38168.34934 -29.79423 +1.02074 +3.90715 93404.875 1
100020110.96135582 -1718157405.28616 +924890.33029 +5649108.41040 -27.42293 +49.59063 +5.42084 Gaia_DR3_4472832130942575872_debris_-11270618794.125_1350 9762205.875 -18653.12566 -46491.99539 +49379.03054 -29.79087 +1.02060 +3.89224 70340.126 1
100020110.96135582 -1718090111.89221 +1008658.32086 +5620061.37004 -27.41956 +49.59266 +5.42222 Gaia_DR3_4472832130942575872_debris_-10904638294.125_574 9762205.875 +48640.26828 +37275.99518 +20331.99018 -29.78749 +1.02263 +3.89361 64565.977 1
100020110.96135582 -1718163013.64809 +943676.95429 +5636238.31685 -27.40676 +49.57491 +5.40301 Gaia_DR3_4472832130942575872_debris_-3951008794.125_1071 9762205.875 -24261.48759 -27705.37139 +36508.93698 -29.77470 +1.00488 +3.87440 51856.628 1
100020110.96135582 -1718150629.60848 +1025717.00036 +5587406.81007 -27.36023 +49.55566 +5.36569 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1947 9762205.875 -11877.44799 +54334.67468 -12322.56979 -29.72816 +0.98563 +3.83708 56966.450 1
100020110.96135582 -1718166011.07174 +986886.06881 +5646388.30314 -27.12123 +49.36093 +5.26262 Gaia_DR3_4472832130942575872_debris_-291203794.125_229 9762205.875 -27258.91125 +15503.74313 +46658.92328 -29.48916 +0.79090 +3.73402 56218.052 1
100020110.96135582 -1718179426.17199 +952149.54112 +5526599.14025 -27.13751 +49.31878 +5.11749 Gaia_DR3_4472832130942575872_debris_-291203794.125_1378 9762205.875 -40674.01150 -19232.78456 -73130.23961 -29.50545 +0.74875 +3.58888 85862.140 1
100021110.9424696 -1718145003.99915 +997370.90642 +5692089.60491 -27.42676 +49.59742 +5.41288 Gaia_DR3_4472832130942575872_debris_-20420131294.125_1218 10127455.875 -8620.38928 -22580.53019 +90831.67245 -29.79601 +1.02739 +3.88432 93992.469 1
100021110.9424696 -1718184827.04172 +974480.02430 +5654529.13197 -27.42161 +49.59063 +5.42080 Gaia_DR3_4472832130942575872_debris_-11270618794.125_1350 10127455.875 -48443.43185 -45471.41232 +53271.19951 -29.79087 +1.02060 +3.89224 85160.062 1
100021110.9424696 -1718117530.27162 +1058250.04595 +5625483.46288 -27.41824 +49.59266 +5.42217 Gaia_DR3_4472832130942575872_debris_-10904638294.125_574 10127455.875 +18853.33825 +38298.60933 +24225.53043 -29.78749 +1.02263 +3.89361 49082.667 1
100021110.9424696 -1718087111.59958 +941625.72942 +5614490.37460 -27.39564 +49.57036 +5.40127 Gaia_DR3_4472832130942575872_debris_-3951008794.125_214 10127455.875 +49272.01029 -78325.70720 +13232.44215 -29.76490 +1.00033 +3.87271 93475.906 1
100021110.9424696 -1718190419.23440 +993250.92748 +5641641.19988 -27.40545 +49.57491 +5.40296 Gaia_DR3_4472832130942575872_debris_-3951008794.125_1071 10127455.875 -54035.62453 -26700.50914 +40383.26742 -29.77470 +1.00488 +3.87440 72550.494 1
100021110.9424696 -1718078638.59195 +978048.69329 +5629409.09988 -27.33288 +49.53039 +5.37485 Gaia_DR3_4472832130942575872_debris_-1389145294.125_419 10127455.875 +57745.01792 -41902.74333 +28151.16743 -29.70213 +0.96036 +3.84629 76699.513 1
100021110.9424696 -1718177988.65952 +1075271.72750 +5592772.37451 -27.35891 +49.55566 +5.36565 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1947 10127455.875 -41605.04965 +55320.29088 -8485.55795 -29.72816 +0.98563 +3.83708 69737.504 1
100021110.9424696 -1718193131.12820 +1036246.06305 +5651650.80799 -27.11991 +49.36093 +5.26258 Gaia_DR3_4472832130942575872_debris_-291203794.125_229 10127455.875 -56747.51833 +16294.62643 +50392.87554 -29.48916 +0.79090 +3.73402 77622.404 1
100022110.92358336 -1718144947.33339 +1107841.77023 +5630905.51487 -27.41692 +49.59266 +5.42213 Gaia_DR3_4472832130942575872_debris_-10904638294.125_574 10492705.875 -10933.59177 +39321.22346 +28119.07050 -29.78749 +1.02263 +3.89361 49561.923 1
100022110.92358336 -1718114506.06794 +991195.14896 +5619891.52651 -27.39433 +49.57036 +5.40123 Gaia_DR3_4472832130942575872_debris_-3951008794.125_214 10492705.875 +19507.67368 -77325.39781 +17105.08214 -29.76490 +1.00033 +3.87271 81561.942 1
100022110.92358336 -1718217823.50314 +1042824.89991 +5647044.04195 -27.40413 +49.57491 +5.40292 Gaia_DR3_4472832130942575872_debris_-3951008794.125_1071 10492705.875 -83809.76152 -25695.64686 +44257.59758 -29.77470 +1.00488 +3.87440 98199.172 1
100022110.92358336 -1718105970.29509 +1027578.14554 +5634783.83173 -27.33156 +49.53039 +5.37481 Gaia_DR3_4472832130942575872_debris_-1389145294.125_419 10492705.875 +28043.44653 -40942.40124 +31997.38736 -29.70213 +0.96036 +3.84629 59046.997 1
100022110.92358336 -1718205346.39297 +1124826.45381 +5598137.89834 -27.35759 +49.55566 +5.36560 Gaia_DR3_4472832130942575872_debris_-1389145294.125_1947 10492705.875 -71332.65135 +56305.90704 -4648.54603 -29.72816 +0.98563 +3.83708 90996.216 1
100023110.90469714 -1718172363.07754 +1157433.49367 +5636327.52596 -27.41560 +49.59266 +5.42209 Gaia_DR3_4472832130942575872_debris_-10904638294.125_574 10857955.875 -40720.52180 +40343.83756 +32012.61037 -29.78749 +1.02263 +3.89361 65655.109 1
100023110.90469714 -1718141899.21866 +1040764.56775 +5625292.63761 -27.39301 +49.57035 +5.40119 Gaia_DR3_4472832130942575872_debris_-3951008794.125_214 10857955.875 -10256.66292 -76325.08836 +20977.72201 -29.76490 +1.00033 +3.87271 79817.185 1
100023110.90469714 -1718133300.68059 +1077107.59699 +5640158.52266 -27.33024 +49.53039 +5.37477 Gaia_DR3_4472832130942575872_debris_-1389145294.125_419 10857955.875 -1658.12484 -39982.05911 +35843.60707 -29.70213 +0.96036 +3.84629 53722.236 1
100024110.8858109 -1718199777.50411 +1207025.21621 +5641749.49612 -27.41429 +49.59266 +5.42205 Gaia_DR3_4472832130942575872_debris_-10904638294.125_574 11223205.875 -70507.45186 +41366.45162 +35906.15001 -29.78749 +1.02263 +3.89361 89284.577 1
100024110.8858109 -1718169291.05177 +1090333.98573 +5630693.70785 -27.39169 +49.57035 +5.40115 Gaia_DR3_4472832130942575872_debris_-3951008794.125_214 11223205.875 -40020.99952 -75324.77885 +24850.36173 -29.76490 +1.00033 +3.87271 88842.800 1
100024110.8858109 -1718160629.74846 +1126637.04763 +5645533.17263 -27.32893 +49.53039 +5.37473 Gaia_DR3_4472832130942575872_debris_-1389145294.125_419 11223205.875 -31359.69622 -39021.71696 +39689.82652 -29.70213 +0.96036 +3.84629 63885.893 1
100025110.86692467 -1718073696.59541 +1212572.57890 +5668606.46638 -27.42648 +49.60144 +5.41854 Gaia_DR3_4472832130942575872_debris_-31399546294.125_1162 11588455.875 +53199.63571 -1655.29328 +61234.73045 -29.80100 +1.03142 +3.89014 81133.430 1
100025110.86692467 -1718187957.49874 +1176166.49739 +5650907.78161 -27.32761 +49.53038 +5.37469 Gaia_DR3_4472832130942575872_debris_-1389145294.125_419 11588455.875 -61061.26762 -38061.37478 +43536.04568 -29.70213 +0.96036 +3.84629 84098.359 1
100025110.86692467 -1718098354.24940 +1283197.97604 +5547750.82643 -27.26182 +49.54474 +5.32522 Gaia_DR3_4472832130942575872_debris_-1023164794.125_1718 11588455.875 +28541.98172 +68970.10387 -59620.90950 -29.63635 +0.97471 +3.79682 95531.004 1
100026110.84803843 -1718101121.89364 +1262173.08509 +5674024.88445 -27.42516 +49.60144 +5.41850 Gaia_DR3_4472832130942575872_debris_-31399546294.125_1162 11953705.875 +23399.19872 -623.89374 +65124.79944 -29.80100 +1.03142 +3.89014 69203.694 1
100026110.84803843 -1718083868.80778 +1340430.37214 +5601548.74865 -27.38775 +49.58771 +5.40601 Gaia_DR3_4472832130942575872_debris_-5414930794.125_925 11953705.875 +40652.28459 +77633.39332 -7351.33636 -29.76359 +1.01769 +3.87765 87940.856 1
100026110.84803843 -1718125614.90006 +1332741.77655 +5553075.92470 -27.26051 +49.54474 +5.32518 Gaia_DR3_4472832130942575872_debris_-1023164794.125_1718 11953705.875 -1093.80770 +69944.79772 -55824.16031 -29.63635 +0.97471 +3.79682 89497.531 1
100027110.82915221 -1718128545.87423 +1311773.59031 +5679443.26132 -27.42384 +49.60144 +5.41846 Gaia_DR3_4472832130942575872_debris_-31399546294.125_1162 12318955.875 -6401.23825 +407.50580 +69014.86796 -29.80100 +1.03142 +3.89014 69312.293 1
100027110.82915221 -1718111255.37782 +1390017.14574 +5606954.63528 -27.38643 +49.58771 +5.40597 Gaia_DR3_4472832130942575872_debris_-5414930794.125_925 12318955.875 +10889.25816 +78651.06123 -3473.75808 -29.76359 +1.01769 +3.87765 79477.244 1
100027110.82915221 -1718152874.23309 +1382285.57603 +5558400.98264 -27.25919 +49.54473 +5.32514 Gaia_DR3_4472832130942575872_debris_-1023164794.125_1718 12318955.875 -30729.59711 +70919.49152 -52027.41073 -29.63635 +0.97471 +3.79682 93170.456 1
100028110.81026597 -1718155968.53720 +1361374.09453 +5684861.59695 -27.42252 +49.60144 +5.41842 Gaia_DR3_4472832130942575872_debris_-31399546294.125_1162 12684205.875 -36201.67524 +1438.90534 +72904.93598 -29.80100 +1.03142 +3.89014 81411.065 1
100028110.81026597 -1718138640.63022 +1439603.91827 +5612360.48120 -27.38511 +49.58771 +5.40593 Gaia_DR3_4472832130942575872_debris_-5414930794.125_925 12684205.875 -18873.76826 +79668.72908 +403.82023 -29.76359 +1.01769 +3.87765 81874.835 1
100029110.79137975 -1718166024.56500 +1489190.68970 +5617766.28635 -27.38379 +49.58771 +5.40589 Gaia_DR3_4472832130942575872_debris_-5414930794.125_925 13049455.875 -48636.79470 +80686.39688 +4281.39853 -29.76359 +1.01769 +3.87765 94308.869 1
100030110.77249351 -1718114689.53891 +1363399.87078 +5633353.44829 -27.10132 +49.42553 +5.30837 Gaia_DR3_4472832130942575872_debris_-657184294.125_85 13414705.875 +317.82210 -93673.52460 +18340.37439 -29.48243 +0.85551 +3.78017 95452.604 1
100031110.75360729 -1718141789.68973 +1412824.46398 +5638661.69506 -27.10000 +49.42553 +5.30833 Gaia_DR3_4472832130942575872_debris_-657184294.125_85 13779955.875 -29164.05564 -92818.03284 +22120.47586 -29.48243 +0.85551 +3.78017 99774.971 1
100031110.75360729 -1718070154.48494 +1476262.34641 +5554182.15294 -26.63466 +49.29676 +5.08272 Gaia_DR3_4472832130942575872_debris_-291203794.125_765 13779955.875 +42471.14914 -29380.15041 -62359.06626 -29.01709 +0.72674 +3.55456 80966.937 1
100032110.73472105 -1718050648.10625 +1587154.01095 +5549994.46971 -27.37552 +49.58804 +5.41141 Gaia_DR3_4472832130942575872_debris_-6878852794.125_297 14145205.875 +59594.48327 +32942.41384 -68074.85400 -29.75927 +1.01802 +3.88329 96285.465 1
100032110.73472105 -1718096787.97882 +1525558.17027 +5559264.75364 -26.63334 +49.29675 +5.08268 Gaia_DR3_4472832130942575872_debris_-291203794.125_765 14145205.875 +13454.61069 -28653.42684 -58804.57008 -29.01709 +0.72674 +3.55456 66783.403 1
100033110.71583481 -1718078022.44854 +1636741.11285 +5555405.75426 -27.37420 +49.58804 +5.41137 Gaia_DR3_4472832130942575872_debris_-6878852794.125_297 14510455.875 +29835.77876 +33960.41665 -64191.63316 -29.75927 +1.01802 +3.88329 78511.460 1
100033110.71583481 -1718029760.99137 +1580414.97054 +5592794.16653 -27.34312 +49.57446 +5.39545 Gaia_DR3_4472832130942575872_debris_-3951008794.125_1185 14510455.875 +78097.23594 -22365.72566 -26803.22090 -29.72819 +1.00445 +3.86738 85544.238 1
100033110.71583481 -1718123420.15505 +1574853.99296 +5564347.31395 -26.63202 +49.29675 +5.08264 Gaia_DR3_4472832130942575872_debris_-291203794.125_765 14510455.875 -15561.92775 -27926.70324 -55250.07347 -29.01709 +0.72674 +3.55456 63832.946 1
100034110.69694859 -1718105395.47316 +1686328.21349 +5560816.99846 -27.37288 +49.58804 +5.41133 Gaia_DR3_4472832130942575872_debris_-6878852794.125_297 14875705.875 +77.07429 +34978.41943 -60308.41186 -29.75927 +1.01802 +3.88329 69718.006 1
100034110.69694859 -1718057102.93610 +1629988.49642 +5598189.49249 -27.34180 +49.57446 +5.39541 Gaia_DR3_4472832130942575872_debris_-3951008794.125_1185 14875705.875 +48369.61135 -21361.29764 -22935.91784 -29.72819 +1.00445 +3.86738 57636.626 1
100034110.69694859 -1718150051.01364 +1624149.81444 +5569429.83386 -26.63070 +49.29675 +5.08260 Gaia_DR3_4472832130942575872_debris_-291203794.125_765 14875705.875 -44578.46619 -27199.97962 -51695.57647 -29.01709 +0.72674 +3.55456 73481.366 1
100035110.67806235 -1718132767.18013 +1735915.31284 +5566228.20226 -27.37157 +49.58804 +5.41129 Gaia_DR3_4472832130942575872_debris_-6878852794.125_297 15240955.875 -29681.63018 +35996.42219 -56425.19013 -29.75927 +1.01802 +3.88330 73215.734 1
100035110.67806235 -1718084443.56315 +1679562.02105 +5603584.77778 -27.34048 +49.57446 +5.39537 Gaia_DR3_4472832130942575872_debris_-3951008794.125_1185 15240955.875 +18641.98680 -20356.86961 -19068.61461 -29.72819 +1.00445 +3.86738 33549.037 1
100035110.67806235 -1718176680.55462 +1673445.63468 +5574512.31331 -26.62939 +49.29675 +5.08256 Gaia_DR3_4472832130942575872_debris_-291203794.125_765 15240955.875 -73595.00467 -26473.25598 -48141.07909 -29.01709 +0.72674 +3.55456 91840.195 1
100036110.65917613 -1718016615.97569 +1735029.29087 +5654827.98629 -27.41336 +49.60609 +5.42547 Gaia_DR3_4472832130942575872_debris_-33229448794.125_1886 15606205.875 +84081.25912 -13458.69508 +30646.65265 -29.80238 +1.03608 +3.89752 90498.685 1
100036110.65917613 -1718046813.30740 +1714545.09444 +5578477.58673 -27.38028 +49.59233 +5.43215 Gaia_DR3_4472832130942575872_debris_-10904638294.125_30 15606205.875 +53883.92741 -33942.89151 -45703.74691 -29.76930 +1.02231 +3.90420 78386.415 1
100036110.65917613 -1718160137.56948 +1785502.41086 +5571639.36564 -27.37025 +49.58803 +5.41125 Gaia_DR3_4472832130942575872_debris_-6878852794.125_297 15606205.875 -59440.33467 +37014.42492 -52541.96799 -29.75927 +1.01802 +3.88330 87543.586 1
100036110.65917613 -1718111782.87254 +1729135.54439 +5608980.02238 -27.33917 +49.57446 +5.39533 Gaia_DR3_4472832130942575872_debris_-3951008794.125_1185 15606205.875 -11085.63773 -19352.44156 -15201.31126 -29.72819 +1.00445 +3.86738 26990.521 1
100037110.64028989 -1718044028.16316 +1784634.44574 +5660253.33649 -27.41205 +49.60609 +5.42543 Gaia_DR3_4472832130942575872_debris_-33229448794.125_1886 15971455.875 +54279.43885 -12422.63416 +34544.10246 -29.80238 +1.03608 +3.89752 65527.661 1
100037110.64028989 -1718074192.41299 +1764136.48380 +5583909.61292 -27.37896 +49.59233 +5.43211 Gaia_DR3_4472832130942575872_debris_-10904638294.125_30 15971455.875 +24115.18902 -32920.59610 -41799.62111 -29.76930 +1.02231 +3.90420 58416.747 1
100037110.64028989 -1718139120.86429 +1778709.06640 +5614375.22624 -27.33785 +49.57446 +5.39529 Gaia_DR3_4472832130942575872_debris_-3951008794.125_1185 15971455.875 -40813.26227 -18348.01350 -11334.00779 -29.72819 +1.00445 +3.86738 46160.933 1
100038110.62140366 -1718071439.03294 +1834239.59924 +5665678.64558 -27.41073 +49.60609 +5.42539 Gaia_DR3_4472832130942575872_debris_-33229448794.125_1886 16336705.875 +24477.61863 -11386.57323 +38441.55202 -29.80238 +1.03608 +3.89752 46974.044 1
100038110.62140366 -1718101570.20092 +1813727.87181 +5589341.59856 -27.37765 +49.59232 +5.43207 Gaia_DR3_4472832130942575872_debris_-10904638294.125_30 16336705.875 -5653.54935 -31898.30067 -37895.49501 -29.76930 +1.02231 +3.90420 49855.118 1
100038110.62140366 -1718166457.53841 +1828282.58705 +5619770.38933 -27.33653 +49.57446 +5.39524 Gaia_DR3_4472832130942575872_debris_-3951008794.125_1185 16336705.875 -70540.88685 -17343.58542 -7466.70424 -29.72819 +1.00445 +3.86738 73024.437 1
100039110.60251743 -1718098848.58504 +1883844.75134 +5671103.91353 -27.40941 +49.60609 +5.42535 Gaia_DR3_4472832130942575872_debris_-33229448794.125_1886 16701955.875 -5324.20157 -10350.51229 +42339.00129 -29.80238 +1.03608 +3.89752 43909.808 1
100039110.60251743 -1718128946.67119 +1863319.25842 +5594773.54360 -27.37633 +49.59232 +5.43203 Gaia_DR3_4472832130942575872_debris_-10904638294.125_30 16701955.875 -35422.28771 -30876.00521 -33991.36864 -29.76930 +1.02231 +3.90420 57995.511 1
100039110.60251743 -1718110314.32294 +1917808.46363 +5533812.19418 -27.33888 +49.58129 +5.39631 Gaia_DR3_4472832130942575872_debris_-4682969794.125_193 16701955.875 -16789.93947 +23613.20000 -94952.71806 -29.73185 +1.01128 +3.86848 99274.891 1
100040110.5836312 -1718126256.81951 +1933449.90199 +5676529.14029 -27.40809 +49.60609 +5.42531 Gaia_DR3_4472832130942575872_debris_-33229448794.125_1886 17067205.875 -35126.02178 -9314.45135 +46236.45027 -29.80238 +1.03608 +3.89752 58808.212 1
100040110.5836312 -1718156321.82383 +1912910.64361 +5600205.44800 -27.37501 +49.59232 +5.43199 Gaia_DR3_4472832130942575872_debris_-10904638294.125_30 17067205.875 -65191.02611 -29853.70973 -30087.24202 -29.76930 +1.02231 +3.90420 77758.318 1
100041110.56474496 -1718057979.11447 +1900326.91551 +5634051.61359 -27.41009 +49.60641 +5.43145 Gaia_DR3_4472832130942575872_debris_-34693370794.125_1818 17432455.875 +30756.77985 -91006.52605 +2231.18666 -29.80570 +1.03641 +3.90370 96089.258 1
100041110.56474496 -1718153663.73634 +1983055.05116 +5681954.32584 -27.40678 +49.60609 +5.42527 Gaia_DR3_4472832130942575872_debris_-33229448794.125_1886 17432455.875 -64927.84202 -8278.39039 +50133.89891 -29.80238 +1.03608 +3.89752 82447.342 1
100042110.54585874 -1718085388.02762 +1949932.38940 +5639482.93716 -27.40877 +49.60641 +5.43141 Gaia_DR3_4472832130942575872_debris_-34693370794.125_1818 17797705.875 +951.64564 -89970.13884 +6134.81424 -29.80570 +1.03641 +3.90370 90184.075 1
100043110.5269725 -1718112795.62311 +1999537.86181 +5644914.21977 -27.40745 +49.60641 +5.43136 Gaia_DR3_4472832130942575872_debris_-34693370794.125_1818 18162955.875 -28853.48856 -88933.75156 +10038.44177 -29.80570 +1.03641 +3.90370 94034.602 1
100048110.43254134 -1718048737.11689 +2241757.33458 +5673387.23782 -27.34326 +49.58839 +5.42137 Gaia_DR3_4472832130942575872_debris_-9074735794.125_414 19989205.875 +23197.55912 -89559.67963 +30873.79846 -29.74810 +1.01840 +3.89391 97530.787 1
100049110.41365512 -1718076079.20592 +2291344.79131 +5678808.48155 -27.34195 +49.58839 +5.42133 Gaia_DR3_4472832130942575872_debris_-9074735794.125_414 20354455.875 -6549.97462 -88541.29786 +34767.63281 -29.74810 +1.01840 +3.89391 95348.057 1
100057110.26256527 -1717988993.81066 +2814485.23273 +5611006.08651 -25.70218 +49.36236 +4.99433 Gaia_DR3_4472832130942575872_debris_-291203794.125_1550 23276455.875 +61244.42672 +46046.61276 -45252.56065 -28.11887 +0.79239 +3.46724 88988.564 1
100058110.24367903 -1718014694.84619 +2863846.66143 +5616000.30439 -25.70086 +49.36236 +4.99429 Gaia_DR3_4472832130942575872_debris_-291203794.125_1550 23641705.875 +33126.08739 +46838.98428 -41785.38284 -28.11887 +0.79239 +3.46724 70973.561 1
100059110.2247928 -1718040394.56400 +2913208.08794 +5620994.48147 -25.69954 +49.36236 +4.99425 Gaia_DR3_4472832130942575872_debris_-291203794.125_1550 24006955.875 +5007.74808 +47631.35576 -38318.20474 -28.11887 +0.79239 +3.46724 61336.029 1
100060110.20590657 -1718066092.96412 +2962569.51221 +5625988.61772 -25.69823 +49.36236 +4.99421 Gaia_DR3_4472832130942575872_debris_-291203794.125_1550 24372205.875 -23110.59121 +48423.72720 -34851.02636 -28.11887 +0.79239 +3.46724 63980.863 1
100061110.18702033 -1718091790.04657 +3011930.93420 +5630982.71311 -25.69691 +49.36235 +4.99417 Gaia_DR3_4472832130942575872_debris_-291203794.125_1550 24737455.875 -51228.93052 +49216.09860 -31383.84773 -28.11887 +0.79239 +3.46724 77663.206 1
100062110.16813411 -1718117485.81137 +3061292.35389 +5635976.76761 -25.69559 +49.36235 +4.99413 Gaia_DR3_4472832130942575872_debris_-291203794.125_1550 25102705.875 -79347.26988 +50008.46997 -27916.66887 -28.11887 +0.79239 +3.46724 97857.941 1
100076109.90372686 -1717928490.44168 +3668019.34750 +5704487.56255 -26.27940 +49.44196 +5.21529 Gaia_DR3_4472832130942575872_debris_-657184294.125_1057 30216205.875 +75593.69760 -23230.95345 +19222.19134 -28.72113 +0.87203 +3.68898 81385.361 1
100077109.88484064 -1717954768.68757 +3717460.37268 +5709702.73439 -26.27808 +49.44196 +5.21525 Gaia_DR3_4472832130942575872_debris_-657184294.125_1057 30581455.875 +46873.11160 -22358.93804 +22911.10573 -28.72113 +0.87203 +3.68898 56762.042 1
